Mailing ZIP Code,US Congressional District,Gender,Perm ZIP Code,Status Code,Precinct ID,_merge,Age,Age at Registration,Registration Year
75792-0594,33.0,12,12,12,12,12,12,12,12
75792-0594,35.0,1,1,1,1,1,1,1,1
76002,1.0,1,1,1,1,1,1,1,1
75711-7671,1.0,6,6,6,6,6,6,6,6
75711-7671,2.0,3,3,3,3,3,3,3,3
75711-7671,3.0,3,3,3,3,3,3,3,3
75711-7671,4.0,4,4,4,4,4,4,4,4
75711-7671,5.0,5,5,5,5,5,5,5,5
75711-7671,6.0,2,2,2,2,2,2,2,2
75711-7671,8.0,5,5,5,5,5,5,5,5
75711-7671,9.0,3,3,3,3,3,3,3,3
75711-7671,10.0,2,2,2,2,2,2,2,2
75711-7671,11.0,2,2,2,2,2,2,2,2
75711-7671,12.0,3,3,3,3,3,3,3,3
75711-7671,14.0,1,1,1,1,1,1,1,1
75711-7671,15.0,3,3,3,3,3,3,3,3
75711-7671,16.0,12,12,12,12,12,12,12,12
75711-7671,18.0,2,2,2,2,2,2,2,2
75711-7671,19.0,2,2,2,2,2,2,2,2
75711-7671,20.0,10,10,10,10,10,10,10,10
75711-7671,21.0,2,2,2,2,2,2,2,2
75711-7671,23.0,1,1,1,1,1,1,1,1
75711-7671,24.0,1,1,1,1,1,1,1,1
75711-7671,25.0,11,11,11,11,11,11,11,11
75711-7671,26.0,1,1,1,1,1,1,1,1
75711-7671,27.0,3,3,3,3,3,3,3,3
75711-7671,28.0,1,1,1,1,1,1,1,1
75711-7671,29.0,1,1,1,1,1,1,1,1
75711-7671,31.0,25,25,25,25,25,25,25,25
75711-7671,32.0,2,2,2,2,2,2,2,2
75711-7671,33.0,1,1,1,1,1,1,1,1
75711-7671,34.0,1,1,1,1,1,1,1,1
75711-7671,35.0,2,2,2,2,2,2,2,2
75711-7671,36.0,3,3,3,3,3,3,3,3
96706,1.0,1,1,1,1,1,1,1,1
96706,5.0,1,1,1,1,1,1,1,1
96706,6.0,1,1,1,1,1,1,1,1
96706,7.0,2,2,2,2,2,2,2,2
96706,8.0,1,1,1,1,1,1,1,1
96706,9.0,1,1,1,1,1,1,1,1
96706,10.0,2,2,2,2,2,2,2,2
96706,11.0,7,7,7,7,7,7,7,7
96706,12.0,8,8,8,8,8,8,8,8
96706,13.0,10,10,10,10,10,10,10,10
96706,14.0,2,2,2,2,2,2,2,2
96706,15.0,2,2,2,2,2,2,2,2
96706,16.0,5,5,5,5,5,5,5,5
96706,17.0,4,4,4,4,4,4,4,4
96706,19.0,5,5,5,5,5,5,5,5
96706,20.0,5,5,5,5,5,5,5,5
96706,21.0,13,13,13,13,13,13,13,13
96706,22.0,3,3,3,3,3,3,3,3
96706,23.0,7,7,7,7,7,7,7,7
96706,24.0,2,2,2,2,2,2,2,2
96706,25.0,3,3,3,3,3,3,3,3
96706,26.0,1,1,1,1,1,1,1,1
96706,27.0,5,5,5,5,5,5,5,5
96706,28.0,9,9,9,9,9,9,9,9
96706,31.0,10,10,10,10,10,10,10,10
96706,32.0,2,2,2,2,2,2,2,2
96706,35.0,4,4,4,4,4,4,4,4
96706,36.0,1,1,1,1,1,1,1,1
22015,1.0,1,1,1,1,1,1,1,1
22015,8.0,1,1,1,1,1,1,1,1
22015,12.0,1,1,1,1,1,1,1,1
22015,36.0,1,1,1,1,1,1,1,1
89146,1.0,1,1,1,1,1,1,1,1
89146,3.0,2,2,2,2,2,2,2,2
89146,9.0,2,2,2,2,2,2,2,2
89146,18.0,2,2,2,2,2,2,2,2
89146,20.0,1,1,1,1,1,1,1,1
89146,22.0,2,2,2,2,2,2,2,2
89146,28.0,1,1,1,1,1,1,1,1
89146,31.0,11,11,11,11,11,11,11,11
89146,35.0,1,1,1,1,1,1,1,1
78729-0000,1.0,1,1,1,1,1,1,1,1
75771-2174,1.0,2,2,2,2,2,2,2,2
75771-2174,12.0,1,1,1,1,1,1,1,1
57332,1.0,1,1,1,1,1,1,1,1
75791-0190,1.0,1,1,1,1,1,1,1,1
75791-0190,21.0,1,1,1,1,1,1,1,1
93117,1.0,1,1,1,1,1,1,1,1
75712-4653,1.0,1,1,1,1,1,1,1,1
75712-4653,5.0,2,2,2,2,2,2,2,2
75712-4653,6.0,26,26,26,26,26,26,26,26
75712-4653,10.0,4,4,4,4,4,4,4,4
75712-4653,11.0,2,2,2,2,2,2,2,2
75712-4653,12.0,2350,2350,2350,2350,2350,2350,2350,2350
75712-4653,13.0,3,3,3,3,3,3,3,3
75712-4653,17.0,1,1,1,1,1,1,1,1
75712-4653,18.0,1,1,1,1,1,1,1,1
75712-4653,20.0,2,2,2,2,2,2,2,2
75712-4653,21.0,2,2,2,2,2,2,2,2
75712-4653,24.0,6,6,6,6,6,6,6,6
75712-4653,25.0,3,3,3,3,3,3,3,3
75712-4653,26.0,6,6,6,6,6,6,6,6
75712-4653,27.0,2,2,2,2,2,2,2,2
75712-4653,30.0,4,4,4,4,4,4,4,4
75712-4653,31.0,1,1,1,1,1,1,1,1
75712-4653,32.0,2,2,2,2,2,2,2,2
75712-4653,33.0,6221,6221,6221,6221,6221,6221,6221,6221
75712-4653,35.0,1,1,1,1,1,1,1,1
76104,1.0,1,1,1,1,1,1,1,1
15190,1.0,1,1,1,1,1,1,1,1
15190,8.0,1,1,1,1,1,1,1,1
15190,12.0,1,1,1,1,1,1,1,1
15190,22.0,1,1,1,1,1,1,1,1
15190,27.0,1,1,1,1,1,1,1,1
15190,32.0,1,1,1,1,1,1,1,1
15190,33.0,1,1,1,1,1,1,1,1
15190,34.0,1,1,1,1,1,1,1,1
73107,1.0,16,16,16,16,16,16,16,16
73107,12.0,1,1,1,1,1,1,1,1
75601-0000,1.0,2,2,2,2,2,2,2,2
75601-0000,2.0,9,9,9,9,9,9,9,9
75601-0000,3.0,11,11,11,11,11,11,11,11
75601-0000,4.0,2,2,2,2,2,2,2,2
75601-0000,5.0,3,3,3,3,3,3,3,3
75601-0000,6.0,2,2,2,2,2,2,2,2
75601-0000,7.0,3,3,3,3,3,3,3,3
75601-0000,8.0,4,4,4,4,4,4,4,4
75601-0000,9.0,1,1,1,1,1,1,1,1
75601-0000,10.0,4,4,4,4,4,4,4,4
75601-0000,12.0,4,4,4,4,4,4,4,4
75601-0000,17.0,1,1,1,1,1,1,1,1
75601-0000,19.0,1,1,1,1,1,1,1,1
75601-0000,20.0,2,2,2,2,2,2,2,2
75601-0000,21.0,3,3,3,3,3,3,3,3
75601-0000,22.0,4,4,4,4,4,4,4,4
75601-0000,23.0,2,2,2,2,2,2,2,2
75601-0000,24.0,4,4,4,4,4,4,4,4
75601-0000,25.0,1,1,1,1,1,1,1,1
75601-0000,26.0,2,2,2,2,2,2,2,2
75601-0000,30.0,2,2,2,2,2,2,2,2
75601-0000,32.0,5,5,5,5,5,5,5,5
73069,1.0,1,1,1,1,1,1,1,1
73069,2.0,2,2,2,2,2,2,2,2
73069,3.0,1,1,1,1,1,1,1,1
73069,5.0,1,1,1,1,1,1,1,1
73069,6.0,61,61,61,61,61,61,61,61
73069,12.0,5,5,5,5,5,5,5,5
73069,19.0,1,1,1,1,1,1,1,1
73069,24.0,4,4,4,4,4,4,4,4
73069,25.0,1,1,1,1,1,1,1,1
73069,30.0,4,4,4,4,4,4,4,4
73069,32.0,3,3,3,3,3,3,3,3
73069,33.0,11,11,11,11,11,11,11,11
73069,35.0,1,1,1,1,1,1,1,1
76006-0000,1.0,1,1,1,1,1,1,1,1
71960,1.0,1,1,1,1,1,1,1,1
71960,13.0,1,1,1,1,1,1,1,1
71960,21.0,1,1,1,1,1,1,1,1
71960,30.0,1,1,1,1,1,1,1,1
71960,35.0,1,1,1,1,1,1,1,1
98144,1.0,1,1,1,1,1,1,1,1
30061,1.0,3,3,3,3,3,3,3,3
30061,2.0,1,1,1,1,1,1,1,1
30061,9.0,1,1,1,1,1,1,1,1
30061,17.0,1,1,1,1,1,1,1,1
30061,18.0,1,1,1,1,1,1,1,1
30061,23.0,1,1,1,1,1,1,1,1
30061,27.0,1,1,1,1,1,1,1,1
30061,29.0,1,1,1,1,1,1,1,1
30061,31.0,2,2,2,2,2,2,2,2
96321,1.0,3,3,3,3,3,3,3,3
96321,2.0,2,2,2,2,2,2,2,2
96321,4.0,1,1,1,1,1,1,1,1
96321,5.0,1,1,1,1,1,1,1,1
96321,6.0,3,3,3,3,3,3,3,3
96321,9.0,1,1,1,1,1,1,1,1
96321,10.0,1,1,1,1,1,1,1,1
96321,11.0,1,1,1,1,1,1,1,1
96321,12.0,1,1,1,1,1,1,1,1
96321,13.0,3,3,3,3,3,3,3,3
96321,15.0,1,1,1,1,1,1,1,1
96321,16.0,5,5,5,5,5,5,5,5
96321,17.0,1,1,1,1,1,1,1,1
96321,19.0,6,6,6,6,6,6,6,6
96321,20.0,8,8,8,8,8,8,8,8
96321,21.0,6,6,6,6,6,6,6,6
96321,23.0,10,10,10,10,10,10,10,10
96321,24.0,3,3,3,3,3,3,3,3
96321,28.0,5,5,5,5,5,5,5,5
96321,29.0,1,1,1,1,1,1,1,1
96321,31.0,2,2,2,2,2,2,2,2
96321,33.0,1,1,1,1,1,1,1,1
96321,35.0,4,4,4,4,4,4,4,4
96321,36.0,2,2,2,2,2,2,2,2
87116,1.0,1,1,1,1,1,1,1,1
87116,11.0,4,4,4,4,4,4,4,4
87116,13.0,2,2,2,2,2,2,2,2
87116,31.0,1,1,1,1,1,1,1,1
87116,34.0,1,1,1,1,1,1,1,1
87116,35.0,1,1,1,1,1,1,1,1
36115,1.0,2,2,2,2,2,2,2,2
36115,2.0,3,3,3,3,3,3,3,3
36115,3.0,3,3,3,3,3,3,3,3
36115,5.0,4,4,4,4,4,4,4,4
36115,6.0,4,4,4,4,4,4,4,4
36115,7.0,3,3,3,3,3,3,3,3
36115,9.0,2,2,2,2,2,2,2,2
36115,10.0,1,1,1,1,1,1,1,1
36115,11.0,6,6,6,6,6,6,6,6
36115,12.0,4,4,4,4,4,4,4,4
36115,13.0,12,12,12,12,12,12,12,12
36115,15.0,2,2,2,2,2,2,2,2
36115,16.0,8,8,8,8,8,8,8,8
36115,17.0,4,4,4,4,4,4,4,4
36115,19.0,9,9,9,9,9,9,9,9
36115,20.0,14,14,14,14,14,14,14,14
36115,21.0,8,8,8,8,8,8,8,8
36115,22.0,6,6,6,6,6,6,6,6
36115,23.0,14,14,14,14,14,14,14,14
36115,24.0,2,2,2,2,2,2,2,2
36115,25.0,7,7,7,7,7,7,7,7
36115,28.0,14,14,14,14,14,14,14,14
36115,30.0,1,1,1,1,1,1,1,1
36115,31.0,5,5,5,5,5,5,5,5
36115,34.0,1,1,1,1,1,1,1,1
36115,35.0,6,6,6,6,6,6,6,6
36115,36.0,3,3,3,3,3,3,3,3
96319,1.0,1,1,1,1,1,1,1,1
75763-7023,1.0,1,1,1,1,1,1,1,1
75750-0161,1.0,1,1,1,1,1,1,1,1
75750-0161,17.0,1,1,1,1,1,1,1,1
23320-0000,1.0,1,1,1,1,1,1,1,1
75771-8525,1.0,3,3,3,3,3,3,3,3
75771-8525,2.0,1,1,1,1,1,1,1,1
75771-8525,4.0,1,1,1,1,1,1,1,1
75771-8525,7.0,8,8,8,8,8,8,8,8
75771-8525,8.0,8,8,8,8,8,8,8,8
75771-8525,9.0,3,3,3,3,3,3,3,3
75771-8525,10.0,4,4,4,4,4,4,4,4
75771-8525,12.0,1,1,1,1,1,1,1,1
75771-8525,14.0,19312,19312,19312,19312,19312,19312,19312,19312
75771-8525,15.0,3,3,3,3,3,3,3,3
75771-8525,17.0,10,10,10,10,10,10,10,10
75771-8525,18.0,1,1,1,1,1,1,1,1
75771-8525,20.0,1,1,1,1,1,1,1,1
75771-8525,21.0,5,5,5,5,5,5,5,5
75771-8525,22.0,2,2,2,2,2,2,2,2
75771-8525,25.0,3,3,3,3,3,3,3,3
75771-8525,26.0,1,1,1,1,1,1,1,1
75771-8525,27.0,1,1,1,1,1,1,1,1
75771-8525,29.0,3,3,3,3,3,3,3,3
75771-8525,30.0,1,1,1,1,1,1,1,1
75771-8525,31.0,1,1,1,1,1,1,1,1
75771-8525,32.0,1,1,1,1,1,1,1,1
75771-8525,34.0,1,1,1,1,1,1,1,1
75771-8525,35.0,4,4,4,4,4,4,4,4
75771-8525,36.0,31,31,31,31,31,31,31,31
77706,1.0,1,1,1,1,1,1,1,1
53405-0000,1.0,1,1,1,1,1,1,1,1
53405-0000,6.0,1,1,1,1,1,1,1,1
53405-0000,26.0,2,2,2,2,2,2,2,2
76203-0000,1.0,4553,4553,4553,4553,4553,4553,4553,4553
76203-0000,7.0,1,1,1,1,1,1,1,1
76203-0000,8.0,2,2,2,2,2,2,2,2
76203-0000,15.0,1,1,1,1,1,1,1,1
76203-0000,17.0,1,1,1,1,1,1,1,1
76203-0000,36.0,12,12,12,12,12,12,12,12
75941,1.0,2,2,2,2,2,2,2,2
86429,1.0,1,1,1,1,1,1,1,1
86429,6.0,1,1,1,1,1,1,1,1
31095,1.0,1,1,1,1,1,1,1,1
08889,1.0,9,9,9,9,9,9,9,9
08889,3.0,1,1,1,1,1,1,1,1
08889,4.0,8,8,8,8,8,8,8,8
08889,5.0,11,11,11,11,11,11,11,11
08889,6.0,15,15,15,15,15,15,15,15
08889,7.0,1,1,1,1,1,1,1,1
08889,9.0,1,1,1,1,1,1,1,1
08889,10.0,17,17,17,17,17,17,17,17
08889,12.0,1,1,1,1,1,1,1,1
08889,14.0,2,2,2,2,2,2,2,2
08889,17.0,2,2,2,2,2,2,2,2
08889,18.0,3,3,3,3,3,3,3,3
08889,19.0,3,3,3,3,3,3,3,3
08889,20.0,1,1,1,1,1,1,1,1
08889,21.0,1,1,1,1,1,1,1,1
08889,24.0,12,12,12,12,12,12,12,12
08889,25.0,4,4,4,4,4,4,4,4
08889,26.0,10,10,10,10,10,10,10,10
08889,30.0,18492,18492,18492,18492,18492,18492,18492,18492
08889,32.0,11,11,11,11,11,11,11,11
08889,33.0,37,37,37,37,37,37,37,37
08889,35.0,3,3,3,3,3,3,3,3
75232,1.0,1,1,1,1,1,1,1,1
75232,3.0,1,1,1,1,1,1,1,1
75232,4.0,1,1,1,1,1,1,1,1
75232,7.0,1,1,1,1,1,1,1,1
75232,10.0,1,1,1,1,1,1,1,1
75232,12.0,2,2,2,2,2,2,2,2
75232,15.0,2,2,2,2,2,2,2,2
75232,16.0,1,1,1,1,1,1,1,1
75232,17.0,1,1,1,1,1,1,1,1
75232,18.0,2,2,2,2,2,2,2,2
75232,19.0,1,1,1,1,1,1,1,1
75232,20.0,1,1,1,1,1,1,1,1
75232,21.0,1,1,1,1,1,1,1,1
75232,23.0,1,1,1,1,1,1,1,1
75232,28.0,4,4,4,4,4,4,4,4
75232,29.0,2,2,2,2,2,2,2,2
75232,31.0,1,1,1,1,1,1,1,1
75232,33.0,1,1,1,1,1,1,1,1
75232,34.0,1,1,1,1,1,1,1,1
75232,35.0,2,2,2,2,2,2,2,2
75232,36.0,3,3,3,3,3,3,3,3
32536,1.0,1,1,1,1,1,1,1,1
32536,2.0,1,1,1,1,1,1,1,1
32536,14.0,1,1,1,1,1,1,1,1
32536,22.0,1,1,1,1,1,1,1,1
32536,26.0,1,1,1,1,1,1,1,1
32536,31.0,1,1,1,1,1,1,1,1
32536,32.0,1,1,1,1,1,1,1,1
32536,36.0,1,1,1,1,1,1,1,1
33617,1.0,18,18,18,18,18,18,18,18
33617,2.0,1,1,1,1,1,1,1,1
33617,4.0,2,2,2,2,2,2,2,2
33617,14.0,2,2,2,2,2,2,2,2
33617,15.0,1,1,1,1,1,1,1,1
33617,20.0,1,1,1,1,1,1,1,1
33617,22.0,1,1,1,1,1,1,1,1
33617,27.0,1,1,1,1,1,1,1,1
33617,30.0,2,2,2,2,2,2,2,2
75633,1.0,1,1,1,1,1,1,1,1
75633,9.0,2,2,2,2,2,2,2,2
75633,20.0,1,1,1,1,1,1,1,1
09603-0020,1.0,1,1,1,1,1,1,1,1
09603-0020,2.0,1,1,1,1,1,1,1,1
09603-0020,3.0,2,2,2,2,2,2,2,2
09603-0020,8.0,1,1,1,1,1,1,1,1
09603-0020,11.0,1,1,1,1,1,1,1,1
09603-0020,13.0,1,1,1,1,1,1,1,1
09603-0020,16.0,2,2,2,2,2,2,2,2
09603-0020,19.0,1,1,1,1,1,1,1,1
09603-0020,20.0,1,1,1,1,1,1,1,1
09603-0020,21.0,1,1,1,1,1,1,1,1
09603-0020,24.0,1,1,1,1,1,1,1,1
09603-0020,25.0,1,1,1,1,1,1,1,1
09603-0020,31.0,1,1,1,1,1,1,1,1
09603-0020,36.0,1,1,1,1,1,1,1,1
73533,1.0,1,1,1,1,1,1,1,1
75771-8683,1.0,1,1,1,1,1,1,1,1
75771-8683,3.0,1,1,1,1,1,1,1,1
75771-8683,8.0,3,3,3,3,3,3,3,3
75771-8683,23.0,1,1,1,1,1,1,1,1
38305,1.0,15890,15890,15890,15890,15890,15890,15890,15890
38305,6.0,2,2,2,2,2,2,2,2
38305,7.0,1,1,1,1,1,1,1,1
38305,9.0,3,3,3,3,3,3,3,3
38305,10.0,5,5,5,5,5,5,5,5
38305,12.0,1,1,1,1,1,1,1,1
38305,13.0,1,1,1,1,1,1,1,1
38305,17.0,6,6,6,6,6,6,6,6
38305,18.0,1,1,1,1,1,1,1,1
38305,20.0,1,1,1,1,1,1,1,1
38305,27.0,1,1,1,1,1,1,1,1
38305,31.0,1,1,1,1,1,1,1,1
38305,36.0,5,5,5,5,5,5,5,5
75901,1.0,1,1,1,1,1,1,1,1
75901,2.0,2,2,2,2,2,2,2,2
75901,8.0,1,1,1,1,1,1,1,1
75901,19.0,1,1,1,1,1,1,1,1
75901,24.0,1,1,1,1,1,1,1,1
63112,1.0,2,2,2,2,2,2,2,2
63112,3.0,1,1,1,1,1,1,1,1
63112,22.0,1,1,1,1,1,1,1,1
09738,1.0,1,1,1,1,1,1,1,1
09738,8.0,2,2,2,2,2,2,2,2
15330,1.0,879,879,879,879,879,879,879,879
75653,1.0,1,1,1,1,1,1,1,1
75653,5.0,1,1,1,1,1,1,1,1
75653,7.0,1,1,1,1,1,1,1,1
75653,9.0,1,1,1,1,1,1,1,1
75653,13.0,1,1,1,1,1,1,1,1
75653,16.0,1,1,1,1,1,1,1,1
75653,20.0,2,2,2,2,2,2,2,2
75653,28.0,2,2,2,2,2,2,2,2
33619,1.0,2,2,2,2,2,2,2,2
33619,2.0,1,1,1,1,1,1,1,1
33619,3.0,3,3,3,3,3,3,3,3
33619,6.0,1,1,1,1,1,1,1,1
33619,7.0,1,1,1,1,1,1,1,1
33619,9.0,1,1,1,1,1,1,1,1
33619,10.0,1,1,1,1,1,1,1,1
33619,11.0,4,4,4,4,4,4,4,4
33619,14.0,1,1,1,1,1,1,1,1
33619,16.0,5,5,5,5,5,5,5,5
33619,19.0,3,3,3,3,3,3,3,3
33619,20.0,6,6,6,6,6,6,6,6
33619,21.0,9,9,9,9,9,9,9,9
33619,22.0,2,2,2,2,2,2,2,2
33619,23.0,4,4,4,4,4,4,4,4
33619,25.0,6,6,6,6,6,6,6,6
33619,27.0,4,4,4,4,4,4,4,4
33619,28.0,7,7,7,7,7,7,7,7
33619,30.0,1,1,1,1,1,1,1,1
33619,31.0,16,16,16,16,16,16,16,16
33619,34.0,1,1,1,1,1,1,1,1
33619,35.0,5,5,5,5,5,5,5,5
09227,1.0,1,1,1,1,1,1,1,1
75792-0053,1.0,1,1,1,1,1,1,1,1
75792-0053,10.0,1,1,1,1,1,1,1,1
75792-0053,16.0,1,1,1,1,1,1,1,1
75792-0053,17.0,1,1,1,1,1,1,1,1
75792-0053,28.0,1,1,1,1,1,1,1,1
75792-0053,34.0,3,3,3,3,3,3,3,3
60629,1.0,1,1,1,1,1,1,1,1
75711-7635,1.0,1,1,1,1,1,1,1,1
21134,1.0,2,2,2,2,2,2,2,2
21134,4.0,1,1,1,1,1,1,1,1
21134,6.0,2,2,2,2,2,2,2,2
21134,8.0,3,3,3,3,3,3,3,3
26330,1.0,1,1,1,1,1,1,1,1
26330,2.0,3,3,3,3,3,3,3,3
26330,3.0,2,2,2,2,2,2,2,2
26330,4.0,1,1,1,1,1,1,1,1
26330,6.0,2,2,2,2,2,2,2,2
26330,10.0,1,1,1,1,1,1,1,1
26330,11.0,3,3,3,3,3,3,3,3
26330,12.0,1,1,1,1,1,1,1,1
26330,13.0,2,2,2,2,2,2,2,2
26330,15.0,2,2,2,2,2,2,2,2
26330,16.0,12,12,12,12,12,12,12,12
26330,19.0,1,1,1,1,1,1,1,1
26330,20.0,4,4,4,4,4,4,4,4
26330,21.0,4,4,4,4,4,4,4,4
26330,22.0,1,1,1,1,1,1,1,1
26330,23.0,3,3,3,3,3,3,3,3
26330,25.0,4,4,4,4,4,4,4,4
26330,28.0,3,3,3,3,3,3,3,3
26330,29.0,2,2,2,2,2,2,2,2
26330,31.0,19,19,19,19,19,19,19,19
26330,35.0,3,3,3,3,3,3,3,3
65583,1.0,1,1,1,1,1,1,1,1
75750-1206,1.0,1,1,1,1,1,1,1,1
75750-1206,2.0,1,1,1,1,1,1,1,1
75750-1206,5.0,1,1,1,1,1,1,1,1
75750-1206,7.0,1,1,1,1,1,1,1,1
75750-1206,9.0,1,1,1,1,1,1,1,1
75750-1206,18.0,1,1,1,1,1,1,1,1
75750-1206,33.0,1,1,1,1,1,1,1,1
75750-1206,34.0,2,2,2,2,2,2,2,2
77630-0000,1.0,1,1,1,1,1,1,1,1
75663-7564,1.0,518,518,518,518,518,518,518,518
75663-7564,4.0,1,1,1,1,1,1,1,1
75663-7564,10.0,1,1,1,1,1,1,1,1
75663-7564,17.0,1,1,1,1,1,1,1,1
75663-7564,26.0,1,1,1,1,1,1,1,1
75946,1.0,3,3,3,3,3,3,3,3
75946,3.0,17,17,17,17,17,17,17,17
75946,4.0,5,5,5,5,5,5,5,5
75946,5.0,5,5,5,5,5,5,5,5
75946,6.0,3,3,3,3,3,3,3,3
75946,7.0,1,1,1,1,1,1,1,1
75946,8.0,1,1,1,1,1,1,1,1
75946,10.0,2,2,2,2,2,2,2,2
75946,11.0,2,2,2,2,2,2,2,2
75946,12.0,1,1,1,1,1,1,1,1
75946,14.0,1,1,1,1,1,1,1,1
75946,16.0,1,1,1,1,1,1,1,1
75946,17.0,1,1,1,1,1,1,1,1
75946,21.0,2,2,2,2,2,2,2,2
75946,24.0,8079,8079,8079,8079,8079,8079,8079,8079
75946,26.0,8,8,8,8,8,8,8,8
75946,28.0,1,1,1,1,1,1,1,1
75946,30.0,11,11,11,11,11,11,11,11
75946,31.0,1,1,1,1,1,1,1,1
75946,32.0,59,59,59,59,59,59,59,59
75946,35.0,2,2,2,2,2,2,2,2
75244,1.0,1,1,1,1,1,1,1,1
20695-0000,1.0,1,1,1,1,1,1,1,1
75771-2550,1.0,1,1,1,1,1,1,1,1
75771-2550,3.0,2,2,2,2,2,2,2,2
75771-2550,5.0,1,1,1,1,1,1,1,1
75771-2550,11.0,2,2,2,2,2,2,2,2
75771-2550,12.0,1,1,1,1,1,1,1,1
75771-2550,20.0,2,2,2,2,2,2,2,2
75771-2550,21.0,1,1,1,1,1,1,1,1
75771-2550,31.0,1,1,1,1,1,1,1,1
75771-2550,36.0,1,1,1,1,1,1,1,1
96384,1.0,1,1,1,1,1,1,1,1
96384,5.0,2,2,2,2,2,2,2,2
96384,6.0,1,1,1,1,1,1,1,1
96384,30.0,1,1,1,1,1,1,1,1
75460-0000,1.0,1,1,1,1,1,1,1,1
75460-0000,7.0,1,1,1,1,1,1,1,1
75460-0000,8.0,2,2,2,2,2,2,2,2
75460-0000,9.0,1,1,1,1,1,1,1,1
75460-0000,10.0,1,1,1,1,1,1,1,1
75460-0000,11.0,1,1,1,1,1,1,1,1
75460-0000,14.0,1,1,1,1,1,1,1,1
75460-0000,15.0,1,1,1,1,1,1,1,1
75460-0000,16.0,3,3,3,3,3,3,3,3
75460-0000,17.0,1,1,1,1,1,1,1,1
75460-0000,21.0,1,1,1,1,1,1,1,1
75460-0000,25.0,2,2,2,2,2,2,2,2
75460-0000,26.0,1,1,1,1,1,1,1,1
75460-0000,28.0,1,1,1,1,1,1,1,1
75460-0000,32.0,3,3,3,3,3,3,3,3
10021,1.0,1,1,1,1,1,1,1,1
10021,22.0,1,1,1,1,1,1,1,1
10021,30.0,1,1,1,1,1,1,1,1
10021,36.0,1,1,1,1,1,1,1,1
91710,1.0,1,1,1,1,1,1,1,1
75762-0077,1.0,1,1,1,1,1,1,1,1
75762-0077,16.0,2,2,2,2,2,2,2,2
75762-0077,20.0,1,1,1,1,1,1,1,1
75762-0077,22.0,1,1,1,1,1,1,1,1
75762-0077,24.0,1,1,1,1,1,1,1,1
75762-0077,31.0,1,1,1,1,1,1,1,1
13603-0000,1.0,1,1,1,1,1,1,1,1
75712-0321,1.0,2,2,2,2,2,2,2,2
75712-0321,2.0,1,1,1,1,1,1,1,1
75712-0321,21.0,1,1,1,1,1,1,1,1
75712-0321,24.0,2,2,2,2,2,2,2,2
75712-0321,31.0,4,4,4,4,4,4,4,4
09710,1.0,1,1,1,1,1,1,1,1
09710,2.0,1,1,1,1,1,1,1,1
09710,3.0,1,1,1,1,1,1,1,1
09710,7.0,1,1,1,1,1,1,1,1
09710,8.0,2,2,2,2,2,2,2,2
09710,13.0,1,1,1,1,1,1,1,1
09710,15.0,1,1,1,1,1,1,1,1
09710,21.0,1,1,1,1,1,1,1,1
09710,24.0,1,1,1,1,1,1,1,1
09710,27.0,1,1,1,1,1,1,1,1
09710,31.0,1,1,1,1,1,1,1,1
09710,32.0,1,1,1,1,1,1,1,1
30043,1.0,2,2,2,2,2,2,2,2
29160,1.0,3,3,3,3,3,3,3,3
29160,6.0,2,2,2,2,2,2,2,2
29160,7.0,1,1,1,1,1,1,1,1
29160,8.0,1,1,1,1,1,1,1,1
29160,10.0,1,1,1,1,1,1,1,1
29160,13.0,1,1,1,1,1,1,1,1
29160,19.0,2,2,2,2,2,2,2,2
29160,21.0,1,1,1,1,1,1,1,1
29160,23.0,3,3,3,3,3,3,3,3
29160,31.0,1,1,1,1,1,1,1,1
29160,32.0,2,2,2,2,2,2,2,2
73003,1.0,1,1,1,1,1,1,1,1
73003,5.0,267,267,267,265,267,267,267,267
75779,1.0,1,1,1,1,1,1,1,1
75779,6.0,1,1,1,1,1,1,1,1
75779,8.0,2,2,2,2,2,2,2,2
75779,10.0,2,2,2,2,2,2,2,2
75779,11.0,2,2,2,2,2,2,2,2
75779,15.0,5,5,5,5,5,5,5,5
75779,16.0,1,1,1,1,1,1,1,1
75779,17.0,2,2,2,2,2,2,2,2
75779,18.0,2,2,2,2,2,2,2,2
75779,19.0,6,6,6,6,6,6,6,6
75779,20.0,2680,2680,2680,2680,2680,2680,2680,2680
75779,21.0,53,53,53,53,53,53,53,53
75779,23.0,18807,18807,18807,18807,18807,18807,18807,18807
75779,25.0,6,6,6,6,6,6,6,6
75779,26.0,2,2,2,2,2,2,2,2
75779,27.0,3,3,3,3,3,3,3,3
75779,28.0,3,3,3,3,3,3,3,3
75779,31.0,1,1,1,1,1,1,1,1
75779,32.0,2,2,2,2,2,2,2,2
75779,35.0,10,10,10,10,10,10,10,10
75779,36.0,1,1,1,1,1,1,1,1
78260,1.0,2,2,2,2,2,2,2,2
78260,5.0,1,1,1,1,1,1,1,1
78260,6.0,1,1,1,1,1,1,1,1
78260,8.0,1,1,1,1,1,1,1,1
78260,12.0,2,2,2,2,2,2,2,2
78260,13.0,2,2,2,2,2,2,2,2
78260,14.0,1,1,1,1,1,1,1,1
78260,16.0,3,3,3,3,3,3,3,3
78260,19.0,4,4,4,4,4,4,4,4
78260,21.0,2,2,2,2,2,2,2,2
78260,25.0,4,4,4,4,4,4,4,4
78260,29.0,1,1,1,1,1,1,1,1
